,Date,Original premiere,Directors,Normalised title,Composer,Multiple bill,Season,Title_Language,Occasion,Production_Language,Dutch,German,Title_Language_GLM,Dutch_Title,German_Title
2449,1924-02-02,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,1923-1924,Unk,N,German,False,True,other,False,False
2450,1924-02-03,1902,Fé Derickx & Bernard Tokkie,Winternachtsdroom,August de Boeck,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2451,1924-02-03,?,Fé Derickx & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2452,1924-02-03,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2453,1924-02-07,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2454,1924-02-09,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,1923-1924,Unk,N,German,False,True,other,False,False
2455,1924-02-10,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2456,1924-02-10,1849,Fé Derickx & Bernard Tokkie,De Lustige Vrouwtjes van Windsor,Otto Nicolai,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2457,1924-02-12,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2458,1924-02-14,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2459,1924-02-16,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1923-1924,Unk,N,other,False,False,other,False,False
2460,1924-02-17,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2461,1924-02-17,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingen,Jacques Offenbach,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2462,1924-02-19,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2463,1924-02-21,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1923-1924,Unk,N,other,False,False,other,False,False
2464,1924-02-23,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2465,1924-02-23,?,Fé Derickx & Bernard Tokkie,Liefdetoover,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2466,1924-02-24,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingen,Jacques Offenbach,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2467,1924-02-24,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1923-1924,Unk,N,other,False,False,other,False,False
2468,1924-02-26,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2469,1924-02-28,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,1923-1924,Unk,N,German,False,True,other,False,False
2470,1924-03-01,1901,Fé Derickx & Bernard Tokkie,De Bruid der Zee,Jan Blockx,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2471,1924-03-01,?,Fé Derickx & Bernard Tokkie,Liefdetoover,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2472,1924-03-02,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1923-1924,Unk,N,other,False,False,other,False,False
2473,1924-03-02,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingen,Jacques Offenbach,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2474,1924-03-03,1903,Fé Derickx & Bernard Tokkie,De Nieuwsgierige Vrouwen,Ermanno Wolf-Ferrari,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2475,1924-03-03,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1923-1924,Unk,N,other,False,False,other,False,False
2476,1924-03-04,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2477,1924-03-04,?,Fé Derickx & Bernard Tokkie,Liefdetoover,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2478,1924-03-06,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2479,1924-03-08,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,1923-1924,Unk,N,German,False,True,other,False,False
2480,1924-03-09,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2481,1924-03-09,1899,Fé Derickx & Bernard Tokkie,Quinten Massijs,Emile Wambach,False,1923-1924,Unk,N,Dutch,True,False,other,False,False
2482,1924-03-09,?,Fé Derickx & Bernard Tokkie,Liefdetoover,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2483,1924-03-11,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1923-1924,Unk,N,other,False,False,other,False,False
2484,1924-03-13,1916,Fé Derickx & Bernard Tokkie,Meivuur,Jef Van Hoof,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2485,1924-03-13,?,Fé Derickx & Bernard Tokkie,Liefdetoover,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2486,1924-03-15,1913,Fé Derickx & Bernard Tokkie,Penelope,Gabriel Fauré,False,1923-1924,Unk,G,other,False,False,other,False,False
2487,1924-03-16,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1923-1924,Unk,N,other,False,False,other,False,False
2488,1924-03-16,1821,Fé Derickx & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2489,1924-03-16,?,Fé Derickx & Bernard Tokkie,Liefdetoover,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2490,1924-03-18,1891,Fé Derickx & Bernard Tokkie,Othello,Antonín Dvořák,False,1923-1924,Unk,G,other,False,False,other,False,False
2491,1924-03-20,1913,Fé Derickx & Bernard Tokkie,Penelope,Gabriel Fauré,False,1923-1924,Unk,N,other,False,False,other,False,False
2492,1924-03-23,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2493,1924-03-23,1913,Fé Derickx & Bernard Tokkie,Penelope,Gabriel Fauré,False,1923-1924,Unk,N,other,False,False,other,False,False
2494,1924-03-27,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2495,1924-03-27,1924,Fé Derickx & Bernard Tokkie,Poppenliefde,James Ensor,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2496,1924-03-27,1902,Fé Derickx & Bernard Tokkie,Winternachtsdroom,August de Boeck,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2497,1924-03-29,1843,Fé Derickx & Bernard Tokkie,De Vliegende Hollander,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2498,1924-03-30,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,1923-1924,Unk,N,German,False,True,other,False,False
2499,1924-03-30,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1923-1924,Unk,N,other,False,False,other,False,False
2500,1924-04-03,1843,Fé Derickx & Bernard Tokkie,De Vliegende Hollander,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2501,1924-04-05,1924,Fé Derickx & Bernard Tokkie,Anita,Emile Painparé,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2502,1924-04-05,1924,Fé Derickx & Bernard Tokkie,Poppenliefde,James Ensor,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2503,1924-04-05,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2504,1924-04-05,?,Fé Derickx & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2505,1924-04-06,1843,Fé Derickx & Bernard Tokkie,De Vliegende Hollander,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2506,1924-04-06,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingen,Jacques Offenbach,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2507,1924-04-08,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2508,1924-04-10,1913,Fé Derickx & Bernard Tokkie,Penelope,Gabriel Fauré,False,1923-1924,Unk,N,other,False,False,other,False,False
2509,1924-04-12,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingen,Jacques Offenbach,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2510,1924-04-13,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2511,1913-04-13,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,1912-1913,NL,N,other,False,False,Dutch,True,False
2512,1913-04-13,1924,Fé Derickx & Bernard Tokkie,Poppenliefde,James Ensor,False,1912-1913,NL,N,other,False,False,Dutch,True,False
2513,1913-04-13,?,Fé Derickx & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
2514,1924-04-15,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2515,1924-04-17,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2516,1924-04-17,1924,Fé Derickx & Bernard Tokkie,Anita,Emile Painparé,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2517,1924-04-17,1924,Fé Derickx & Bernard Tokkie,Poppenliefde,James Ensor,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2518,1924-04-17,?,Fé Derickx & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2519,1924-04-19,1871,Fé Derickx & Bernard Tokkie,Siegfried,Richard Wagner,False,1923-1924,Unk,N,German,False,True,other,False,False
2520,1924-04-20,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2521,1924-04-20,1924,Fé Derickx & Bernard Tokkie,Anita,Emile Painparé,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2522,1924-04-20,1924,Fé Derickx & Bernard Tokkie,Poppenliefde,James Ensor,False,1923-1924,NL,N,other,False,False,Dutch,True,False
2523,1924-04-20,?,Fé Derickx & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,False,1923-1924,NL,N,Dutch,True,False,Dutch,True,False
2524,1924-04-20,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,1923-1924,Unk,N,German,False,True,other,False,False
2525,1924-04-22,1871,Fé Derickx & Bernard Tokkie,Siegfried,Richard Wagner,False,1923-1924,Unk,G,German,False,True,other,False,False
2526,1924-04-24,1871,Fé Derickx & Bernard Tokkie,Siegfried,Richard Wagner,False,1923-1924,Unk,N,German,False,True,other,False,False
2527,1924-04-26,1871,Fé Derickx & Bernard Tokkie,Siegfried,Richard Wagner,False,1923-1924,Unk,N,German,False,True,other,False,False
2528,1924-04-27,1913,Fé Derickx & Bernard Tokkie,Penelope,Gabriel Fauré,False,1923-1924,Unk,N,other,False,False,other,False,False
2529,1924-04-27,1843,Fé Derickx & Bernard Tokkie,De Vliegende Hollander,Richard Wagner,False,1923-1924,NL,N,German,False,True,Dutch,True,False
2530,1924-04-29,1891,Fé Derickx & Bernard Tokkie,Othello,Antonín Dvořák,False,1923-1924,Unk,N,other,False,False,other,False,False
2531,1924-09-13,1875,Fé Derickx & Bernard Tokkie,De Koningin van Saba,Carl Goldmark,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2532,1924-09-14,1896,Fé Derickx & Bernard Tokkie,Herbergprinses,Jan Blockx,False,1924-1925,NL,N,Dutch,True,False,Dutch,True,False
2533,1924-09-16,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2534,1924-09-18,1875,Fé Derickx & Bernard Tokkie,De Koningin van Saba,Carl Goldmark,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2535,1924-09-20,1896,Fé Derickx & Bernard Tokkie,Herbergprinses,Jan Blockx,False,1924-1925,NL,N,Dutch,True,False,Dutch,True,False
2536,1924-09-21,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2537,1924-09-23,1875,Fé Derickx & Bernard Tokkie,De Koningin van Saba,Carl Goldmark,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2538,1924-09-25,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2539,1924-09-27,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2540,1924-09-28,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2541,1924-09-28,1875,Fé Derickx & Bernard Tokkie,De Koningin van Saba,Carl Goldmark,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2542,1924-09-30,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2543,1924-10-02,1891,Fé Derickx & Bernard Tokkie,Othello,Antonín Dvořák,False,1924-1925,Unk,N,other,False,False,other,False,False
2544,1924-10-04,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2545,1924-10-05,1875,Fé Derickx & Bernard Tokkie,De Koningin van Saba,Carl Goldmark,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2546,1924-10-05,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2547,1924-10-07,1875,Fé Derickx & Bernard Tokkie,De Koningin van Saba,Carl Goldmark,False,1924-1925,NL,G,German,False,True,Dutch,True,False
2548,1924-10-09,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2549,1924-10-11,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1924-1925,Unk,N,other,False,False,other,False,False
2550,1924-10-12,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2551,1924-10-12,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2552,1924-10-14,1896,Fé Derickx & Bernard Tokkie,Herbergprinses,Jan Blockx,False,1924-1925,NL,N,Dutch,True,False,Dutch,True,False
2553,1924-10-16,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2554,1924-10-18,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2555,1924-10-19,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1924-1925,Unk,N,other,False,False,other,False,False
2556,1924-10-19,1891,Fé Derickx & Bernard Tokkie,Othello,Antonín Dvořák,False,1924-1925,Unk,N,other,False,False,other,False,False
2557,1924-10-21,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2558,1924-10-21,?,Fé Derickx & Bernard Tokkie,Zooals Voorheen,L. Van Dam,False,1924-1925,Unk,N,other,False,False,other,False,False
2559,1924-10-23,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2560,1924-10-25,1919,Fé Derickx & Bernard Tokkie,Ilka,Léopold Samuel,False,1924-1925,Unk,N,Dutch,True,False,other,False,False
2561,1924-10-26,1896,Fé Derickx & Bernard Tokkie,Herbergprinses,Jan Blockx,False,1924-1925,NL,N,Dutch,True,False,Dutch,True,False
2562,1924-10-26,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1924-1925,Unk,N,other,False,False,other,False,False
2563,1924-10-28,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2564,1924-10-30,1919,Fé Derickx & Bernard Tokkie,Ilka,Léopold Samuel,False,1924-1925,Unk,N,Dutch,True,False,other,False,False
2565,1924-11-01,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2566,1924-11-01,?,Fé Derickx & Bernard Tokkie,Zooals Voorheen,L. Van Dam,False,1924-1925,Unk,N,other,False,False,other,False,False
2567,1924-11-02,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2568,1924-11-02,1899,Fé Derickx & Bernard Tokkie,Quinten Massijs,Emile Wambach,False,1924-1925,Unk,N,Dutch,True,False,other,False,False
2569,1924-11-02,?,Fé Derickx & Bernard Tokkie,Zooals Voorheen,L. Van Dam,False,1924-1925,Unk,N,other,False,False,other,False,False
2570,1924-11-04,1899,Fé Derickx & Bernard Tokkie,Quinten Massijs,Emile Wambach,False,1924-1925,Unk,N,Dutch,True,False,other,False,False
2571,1924-11-04,?,Fé Derickx & Bernard Tokkie,Zooals Voorheen,L. Van Dam,False,1924-1925,Unk,N,other,False,False,other,False,False
2572,1924-11-06,1896,Fé Derickx & Bernard Tokkie,Herbergprinses,Jan Blockx,False,1924-1925,NL,N,Dutch,True,False,Dutch,True,False
2573,1924-11-09,1899,Fé Derickx & Bernard Tokkie,Quinten Massijs,Emile Wambach,False,1924-1925,Unk,N,Dutch,True,False,other,False,False
2574,1924-11-09,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2575,1924-11-11,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1924-1925,Unk,N,other,False,False,other,False,False
2576,1924-11-13,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2577,1924-11-13,?,Fé Derickx & Bernard Tokkie,Zooals Voorheen,L. Van Dam,False,1924-1925,Unk,N,other,False,False,other,False,False
2578,1924-11-15,1874,Fé Derickx & Bernard Tokkie,De Getemde Feeks,Hermann Goetz,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2579,1924-11-16,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1924-1925,Unk,N,other,False,False,other,False,False
2580,1924-11-16,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2581,1924-11-16,?,Fé Derickx & Bernard Tokkie,Zooals Voorheen,L. Van Dam,False,1924-1925,Unk,N,other,False,False,other,False,False
2582,1924-11-18,1874,Fé Derickx & Bernard Tokkie,De Getemde Feeks,Hermann Goetz,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2583,1924-11-20,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2584,1924-11-22,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2585,1924-11-23,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2586,1924-11-23,1874,Fé Derickx & Bernard Tokkie,De Getemde Feeks,Hermann Goetz,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2587,1924-11-25,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2588,1924-11-27,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1924-1925,Unk,N,other,False,False,other,False,False
2589,1924-11-29,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,1924-1925,Unk,N,German,False,True,other,False,False
2590,1924-11-30,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2591,1924-11-30,?,Fé Derickx & Bernard Tokkie,Zooals Voorheen,L. Van Dam,False,1924-1925,Unk,N,other,False,False,other,False,False
2592,1924-11-30,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2593,1924-11-30,1900,Fé Derickx & Bernard Tokkie,Phoebé,André Gédalge,False,1924-1925,Unk,N,other,False,False,other,False,False
2594,1924-12-02,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,1924-1925,Unk,N,German,False,True,other,False,False
2595,1924-12-04,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2596,1924-12-04,1874,Fé Derickx & Bernard Tokkie,De Getemde Feeks,Hermann Goetz,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2597,1924-12-06,1921,Fé Derickx & Bernard Tokkie,De Legende van Sakuntala,Franco Alfano,False,1924-1925,NL,G,other,False,False,Dutch,True,False
2598,1924-12-07,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2599,1924-12-07,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,1924-1925,Unk,N,other,False,False,other,False,False
2600,1924-12-09,1921,Fé Derickx & Bernard Tokkie,De Legende van Sakuntala,Franco Alfano,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2601,1924-12-11,1921,Fé Derickx & Bernard Tokkie,De Legende van Sakuntala,Franco Alfano,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2602,1924-12-13,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2603,1924-12-13,1900,Fé Derickx & Bernard Tokkie,Phoebé,André Gédalge,False,1924-1925,Unk,N,other,False,False,other,False,False
2604,1924-12-14,1921,Fé Derickx & Bernard Tokkie,De Legende van Sakuntala,Franco Alfano,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2605,1924-12-14,1874,Fé Derickx & Bernard Tokkie,De Getemde Feeks,Hermann Goetz,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2606,1924-12-16,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,G,German,False,True,Dutch,True,False
2607,1924-12-18,1921,Fé Derickx & Bernard Tokkie,De Legende van Sakuntala,Franco Alfano,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2608,1924-12-20,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2609,1924-12-21,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2610,1924-12-21,1921,Fé Derickx & Bernard Tokkie,De Legende van Sakuntala,Franco Alfano,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2611,1924-12-23,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2612,1924-12-25,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2613,1924-12-25,1900,Fé Derickx & Bernard Tokkie,Phoebé,André Gédalge,False,1924-1925,Unk,N,other,False,False,other,False,False
2614,1924-12-25,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,1924-1925,Unk,N,German,False,True,other,False,False
2615,1924-12-26,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2616,1924-12-27,1921,Fé Derickx & Bernard Tokkie,De Legende van Sakuntala,Franco Alfano,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2617,1924-12-28,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2618,1924-12-28,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingen,Jacques Offenbach,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2619,1924-12-30,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingen,Jacques Offenbach,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2620,1925-01-01,?,Fé Derickx & Bernard Tokkie,Jean-Marie,W. Verbeeck,False,1924-1925,Unk,N,other,False,False,other,False,False
2621,1925-01-01,?,Fé Derickx & Bernard Tokkie,Zooals Voorheen,L. Van Dam,False,1924-1925,Unk,N,other,False,False,other,False,False
2622,1925-01-01,1902,Fé Derickx & Bernard Tokkie,Winternachtsdroom,August de Boeck,False,1924-1925,NL,N,Dutch,True,False,Dutch,True,False
2623,1925-01-03,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingen,Jacques Offenbach,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2624,1925-01-04,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2625,1925-01-04,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,1924-1925,Unk,N,German,False,True,other,False,False
2626,1925-01-06,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,1924-1925,NL,G,German,False,True,Dutch,True,False
2627,1925-01-08,1921,Fé Derickx & Bernard Tokkie,De Legende van Sakuntala,Franco Alfano,False,1924-1925,NL,N,other,False,False,Dutch,True,False
2628,1925-01-10,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,1924-1925,NL,N,German,False,True,Dutch,True,False
2629,1925-01-11,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,1924-1925,Unk,N,German,False,True,other,False,False
2630,1925-01-11,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingen,Jacques Offenbach,False,1924-1925,NL,N,other,False,False,Dutch,True,False
